SeasonStart,Season,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,HomeEloPre,AwayEloPre,HomeEloPost,AwayEloPost,ExpectedHomeWinProb,ExpectedAwayWinProb
2008,2008-09,2009-04-18,Middlesbrough,Fulham,0.0,0.0,1470.837737100843,1534.307662910796,1470.937606273424,1534.2077937382148,0.49500654137094996,0.5049934586290501
2008,2008-09,2009-04-18,Portsmouth,Bolton,1.0,0.0,1514.682686644451,1505.080060152932,1522.7057385421278,1497.0570082552551,0.5988474051161591,0.4011525948838409
2008,2008-09,2009-04-18,Stoke,Blackburn,1.0,0.0,1507.5377740910299,1540.7079212612307,1516.7670802069626,1531.478615145298,0.5385346942033596,0.46146530579664036
2008,2008-09,2009-04-18,Sunderland,Hull,1.0,0.0,1434.4922881828259,1473.7984431031914,1443.8973747800783,1464.393356505939,0.5297456701373768,0.47025432986262317
2008,2008-09,2009-04-19,Man City,West Brom,4.0,2.0,1509.9397543568816,1409.9300959106351,1515.634472867902,1404.2353773996147,0.7152640744489794,0.28473592555102056
2008,2008-09,2009-04-19,Tottenham,Newcastle,1.0,0.0,1564.7782020365235,1483.4145760432455,1570.9200225134814,1477.2727555662875,0.6929089761520996,0.30709102384790044
2008,2008-09,2009-04-21,Liverpool,Arsenal,4.0,4.0,1755.4592387150515,1715.0872307014845,1752.648074658251,1717.898394758285,0.6405582028400155,0.3594417971599845
2008,2008-09,2009-04-22,Chelsea,Everton,0.0,0.0,1769.2880703100257,1634.174049912555,1764.1965580439253,1639.2655621786553,0.7545756133050223,0.24542438669497768
2008,2008-09,2009-04-22,Man United,Portsmouth,2.0,0.0,1797.6918226977086,1522.7057385421278,1800.2305225984323,1520.1670386414041,0.8730650049638093,0.12693499503619066
2008,2008-09,2009-04-25,Bolton,Aston Villa,1.0,1.0,1497.0570082552551,1602.7716086527232,1498.365239313045,1601.4633775949333,0.43458844711049954,0.5654115528895005
2008,2008-09,2009-04-25,Everton,Man City,1.0,2.0,1639.2655621786553,1515.634472867902,1624.4229749083047,1530.4770601382527,0.7421293635175307,0.25787063648246933
2008,2008-09,2009-04-25,Fulham,Stoke,1.0,0.0,1534.2077937382148,1516.7670802069626,1542.015063453461,1508.9598104917166,0.609636514237691,0.39036348576230895
2008,2008-09,2009-04-25,Hull,Liverpool,1.0,3.0,1464.393356505939,1752.648074658251,1460.1567900381085,1756.8846411260815,0.21182832339152877,0.7881716766084712
2008,2008-09,2009-04-25,Man United,Tottenham,5.0,2.0,1800.2305225984323,1570.9200225134814,1803.4112777713556,1567.7392673405582,0.8409622413538406,0.15903775864615943
2008,2008-09,2009-04-25,West Brom,Sunderland,3.0,0.0,1404.2353773996147,1443.8973747800783,1413.650670335902,1434.4820818437909,0.52923535318563,0.47076464681437
2008,2008-09,2009-04-25,West Ham,Chelsea,0.0,1.0,1550.2810052602833,1764.1965580439253,1544.4423235370944,1770.0352397671143,0.2919340861594542,0.7080659138405458
2008,2008-09,2009-04-26,Arsenal,Middlesbrough,2.0,0.0,1717.898394758285,1470.937606273424,1720.8166900744668,1468.0193109572422,0.8540852341909028,0.14591476580909724
2008,2008-09,2009-04-26,Blackburn,Wigan,2.0,0.0,1531.478615145298,1520.683230684919,1539.4687009529655,1512.6931448772514,0.6004957096166238,0.3995042903833762
2008,2008-09,2009-04-27,Newcastle,Portsmouth,0.0,0.0,1477.2727555662875,1520.1670386414041,1476.7808108846525,1520.6589833230391,0.524597234081745,0.47540276591825503
2008,2008-09,2009-05-02,Man City,Blackburn,3.0,1.0,1530.4770601382527,1539.4687009529655,1539.0193796251206,1530.9263814660976,0.5728840256566073,0.42711597434339266
2008,2008-09,2009-05-02,Chelsea,Fulham,3.0,1.0,1770.0352397671143,1542.015063453461,1773.2359136132702,1538.814389607305,0.839966307692201,0.16003369230779896
2008,2008-09,2009-05-02,Middlesbrough,Man United,0.0,2.0,1468.0193109572422,1803.4112777713556,1464.6183410106526,1806.8122477179452,0.1700484973294839,0.8299515026705161
2008,2008-09,2009-05-02,Portsmouth,Arsenal,0.0,3.0,1520.6589833230391,1720.8166900744668,1514.4875808515346,1726.9880925459713,0.3085701235752303,0.6914298764247697
2008,2008-09,2009-05-02,Stoke,West Ham,0.0,1.0,1508.9598104917166,1544.4423235370944,1498.2553095054761,1555.1468245233348,0.5352250493120252,0.4647749506879748
2008,2008-09,2009-05-02,Wigan,Bolton,0.0,0.0,1512.6931448772514,1498.365239313045,1510.585866265656,1500.4725179246404,0.605363930579767,0.394636069420233
2008,2008-09,2009-05-02,Tottenham,West Brom,1.0,0.0,1567.7392673405582,1413.650670335902,1572.2545246197092,1409.135413056751,0.7742371360424495,0.22576286395755052
2008,2008-09,2009-05-03,Liverpool,Newcastle,3.0,0.0,1756.8846411260815,1476.7808108846525,1759.3587586207623,1474.3066933899718,0.8762941252659647,0.12370587473403527
2008,2008-09,2009-05-03,Sunderland,Everton,0.0,2.0,1434.4820818437909,1624.4229749083047,1428.0569365062845,1630.848120245811,0.32125726687531836,0.6787427331246816
2008,2008-09,2009-05-04,Aston Villa,Hull,1.0,0.0,1601.4633775949333,1460.1567900381085,1606.241035157566,1455.3791324754757,0.7611171218683562,0.23888287813164377
2008,2008-09,2009-05-09,Blackburn,Portsmouth,2.0,0.0,1530.9263814660976,1514.4875808515346,1538.7611193259497,1506.6528429916825,0.6082631070073916,0.3917368929926084
2008,2008-09,2009-05-09,Bolton,Sunderland,0.0,0.0,1500.4725179246404,1428.0569365062845,1496.8356973839361,1431.6937570469888,0.6818410270352159,0.3181589729647841
2008,2008-09,2009-05-09,Everton,Tottenham,0.0,0.0,1630.848120245811,1572.2545246197092,1627.5613903111034,1575.5412545544168,0.6643364967353833,0.3356635032646167
2008,2008-09,2009-05-09,Fulham,Aston Villa,3.0,1.0,1538.814389607305,1606.241035157566,1549.028113098724,1596.0273116661472,0.48931382542905694,0.510686174570943
2008,2008-09,2009-05-09,Hull,Stoke,1.0,2.0,1455.3791324754757,1498.2553095054761,1444.8866679224982,1508.7477740584536,0.5246232276488761,0.47537677235112386
2008,2008-09,2009-05-09,West Brom,Wigan,3.0,1.0,1409.135413056751,1510.585866265656,1420.3228246889983,1499.3984546334088,0.4406294183876458,0.5593705816123542
2008,2008-09,2009-05-09,West Ham,Liverpool,0.0,3.0,1555.1468245233348,1759.3587586207623,1549.074560074921,1765.431023069176,0.30361322242069233,0.6963867775793077
2008,2008-09,2009-05-10,Arsenal,Chelsea,1.0,4.0,1726.9880925459713,1773.2359136132702,1716.5924796031636,1783.631526556078,0.5197806471403806,0.48021935285961936
2008,2008-09,2009-05-10,Man United,Man City,2.0,0.0,1806.8122477179452,1539.0193796251206,1809.444151700079,1536.3874756429868,0.8684048008933165,0.1315951991066835
2008,2008-09,2009-05-11,Newcastle,Middlesbrough,3.0,1.0,1474.3066933899718,1464.6183410106526,1482.327374447519,1456.5976599531052,0.598965947122634,0.40103405287736604
2008,2008-09,2009-05-13,Wigan,Man United,1.0,2.0,1499.3984546334088,1809.444151700079,1495.565623169472,1813.2769831640157,0.19164157319684536,0.8083584268031546
2008,2008-09,2009-05-16,Bolton,Hull,1.0,1.0,1496.8356973839361,1444.8866679224982,1493.720611896193,1448.0017534102412,0.6557542743871485,0.3442457256128515
2008,2008-09,2009-05-16,Everton,West Ham,3.0,1.0,1627.5613903111034,1549.074560074921,1633.7739105083722,1542.8620398776523,0.689373990136564,0.310626009863436
2008,2008-09,2009-05-16,Tottenham,Man City,2.0,1.0,1575.5412545544168,1536.3874756429868,1582.7624147394274,1529.1663154579762,0.638941990749475,0.361058009250525
2008,2008-09,2009-05-16,Man United,Arsenal,0.0,0.0,1813.2769831640157,1716.5924796031636,1809.0499880348184,1720.819474732361,0.7113497564598619,0.28865024354013813
2008,2008-09,2009-05-16,Newcastle,Fulham,0.0,1.0,1482.327374447519,1549.028113098724,1472.5202133002656,1558.8352742459774,0.4903580573626791,0.5096419426373209
2008,2008-09,2009-05-16,Stoke,Wigan,2.0,0.0,1508.7477740584536,1495.565623169472,1516.672030312235,1487.6413669156907,0.6037871873109341,0.39621281268906594
2008,2008-09,2009-05-16,Middlesbrough,Aston Villa,1.0,1.0,1456.5976599531052,1596.0273116661472,1458.8448151315954,1593.780156487657,0.3876422410754894,0.6123577589245106
2008,2008-09,2009-05-17,Chelsea,Blackburn,2.0,0.0,1783.631526556078,1538.7611193259497,1786.5799422750194,1535.8127036070082,0.852579214052921,0.14742078594707897
2008,2008-09,2009-05-17,West Brom,Liverpool,0.0,2.0,1420.3228246889983,1765.431023069176,1417.076827821655,1768.6770199365194,0.16229984336716385,0.8377001566328361
2008,2008-09,2009-05-18,Portsmouth,Sunderland,3.0,1.0,1506.6528429916825,1431.6937570469888,1512.952667139774,1425.3939328988974,0.6850087925954289,0.3149912074045711
2008,2008-09,2009-05-24,Hull,Man United,0.0,1.0,1448.0017534102412,1809.0499880348184,1444.9975993581843,1812.0541420868753,0.15020770260285093,0.849792297397149
2008,2008-09,2009-05-24,Arsenal,Stoke,4.0,1.0,1720.819474732361,1516.672030312235,1724.4070711163135,1513.0844339282824,0.8206201808023731,0.1793798191976269
2008,2008-09,2009-05-24,Aston Villa,Newcastle,1.0,0.0,1593.780156487657,1472.5202133002656,1598.9899843200612,1467.3103854678614,0.7395086083797929,0.26049139162020707
2008,2008-09,2009-05-24,Fulham,Everton,0.0,2.0,1558.8352742459774,1633.7739105083722,1549.2649779912424,1643.3442067631072,0.4785148127367476,0.5214851872632524
2008,2008-09,2009-05-24,Blackburn,West Brom,0.0,0.0,1535.8127036070082,1417.076827821655,1531.0787046904259,1421.8108267382372,0.7366999458291204,0.26330005417087965
2008,2008-09,2009-05-24,Liverpool,Tottenham,3.0,1.0,1768.6770199365194,1582.7624147394274,1772.5840712385734,1578.8553634373734,0.8046474348973017,0.19535256510269827
2008,2008-09,2009-05-24,Sunderland,Chelsea,2.0,3.0,1425.3939328988974,1786.5799422750194,1422.391802983526,1789.5820721903908,0.15010649576856908,0.849893504231431
2008,2008-09,2009-05-24,West Ham,Middlesbrough,2.0,1.0,1542.8620398776523,1458.8448151315954,1548.9390449910095,1452.7678100182382,0.6961497443321393,0.3038502556678607
2008,2008-09,2009-05-24,Wigan,Portsmouth,1.0,0.0,1487.6413669156907,1512.952667139774,1496.6462502715838,1503.9477837838808,0.5497558322053506,0.4502441677946494
2008,2008-09,2009-05-24,Man City,Bolton,1.0,0.0,1529.1663154579762,1493.720611896193,1536.4862504185164,1486.4006769356529,0.6340032519729917,0.3659967480270083
2009,2009-10,2009-08-15,Aston Villa,Wigan,0.0,2.0,1598.9899843200612,1496.6462502715838,1584.6301335185656,1511.0061010730794,0.7179925400747871,0.2820074599252129
2009,2009-10,2009-08-15,Blackburn,Man City,0.0,2.0,1531.0787046904259,1536.4862504185164,1519.5202127430325,1548.0447423659098,0.5779245973696665,0.4220754026303335
2009,2009-10,2009-08-15,Bolton,Sunderland,0.0,1.0,1486.4006769356529,1422.391802983526,1472.9756398666655,1435.8168400525135,0.6712518534493715,0.32874814655062845
2009,2009-10,2009-08-15,Chelsea,Hull,2.0,1.0,1789.5820721903908,1444.9975993581843,1791.3571019762494,1443.2225695723257,0.9112485107070702,0.08875148929292975
2009,2009-10,2009-08-15,Everton,Arsenal,1.0,6.0,1643.3442067631072,1724.4070711163135,1633.9497031307878,1733.801574748633,0.4697251816159628,0.5302748183840372
2009,2009-10,2009-08-15,Portsmouth,Fulham,0.0,1.0,1503.9477837838808,1549.2649779912424,1493.5254300665135,1559.6873317086097,0.5211176858683667,0.4788823141316333
2009,2009-10,2009-08-15,Stoke,Burnley,2.0,0.0,1513.0844339282824,1500.0,1521.0113816759383,1492.073052252344,0.6036526126172034,0.3963473873827966
2009,2009-10,2009-08-15,Wolves,West Ham,0.0,2.0,1488.2157983903778,1548.9390449910095,1478.2366150708237,1558.9182283105636,0.4989591659777005,0.5010408340222995
2009,2009-10,2009-08-16,Man United,Birmingham,1.0,0.0,1812.0541420868753,1461.883591066635,1813.7778428814527,1460.1598902720577,0.9138149602711347,0.08618503972886526
2009,2009-10,2009-08-16,Tottenham,Liverpool,2.0,1.0,1578.8553634373734,1772.5840712385734,1592.5249347032009,1758.914499972746,0.3165214367086257,0.6834785632913742
2009,2009-10,2009-08-18,Sunderland,Chelsea,1.0,3.0,1435.8168400525135,1791.3571019762494,1432.7308415565421,1794.4431004722207,0.15429992479856502,0.845700075201435
2009,2009-10,2009-08-18,Wigan,Wolves,0.0,1.0,1511.0061010730794,1478.2366150708237,1498.39767753776,1490.8450386061431,0.6304211767659751,0.3695788232340249
2009,2009-10,2009-08-19,Birmingham,Portsmouth,1.0,0.0,1460.1598902720577,1493.5254300665135,1469.3947870775755,1484.2905332609957,0.5382551597241156,0.46174484027588436
2009,2009-10,2009-08-19,Burnley,Man United,1.0,0.0,1492.073052252344,1813.7778428814527,1508.4438726083788,1797.407022525418,0.18145898219825948,0.8185410178017405
2009,2009-10,2009-08-19,Hull,Tottenham,1.0,5.0,1443.2225695723257,1592.5249347032009,1435.7377514400134,1600.0097528355132,0.374240906615615,0.6257590933843851
2009,2009-10,2009-08-19,Liverpool,Stoke,4.0,0.0,1758.914499972746,1521.0113816759383,1761.965167046216,1517.9607146024682,0.8474666463264924,0.15253335367350762
2009,2009-10,2009-08-22,Arsenal,Portsmouth,4.0,1.0,1733.801574748633,1484.2905332609957,1736.683469343705,1481.4086386659237,0.8559052702463986,0.14409472975360138
2009,2009-10,2009-08-22,Birmingham,Stoke,0.0,0.0,1469.3947870775755,1517.9607146024682,1469.0658067772615,1518.2896949027822,0.5164490150157028,0.48355098498429716
2009,2009-10,2009-08-22,Hull,Bolton,1.0,0.0,1435.7377514400134,1472.9756398666655,1445.083540930715,1463.629850375964,0.5327105254649226,0.4672894745350774
2009,2009-10,2009-08-22,Man City,Wolves,1.0,0.0,1548.0447423659098,1490.8450386061431,1554.793844981969,1484.095935990084,0.6625448691970454,0.33745513080295464
2009,2009-10,2009-08-22,Sunderland,Blackburn,2.0,1.0,1432.7308415565421,1519.5202127430325,1443.5003771955207,1508.750677104054,0.46152321805106455,0.5384767819489354
2009,2009-10,2009-08-22,Wigan,Man United,0.0,5.0,1498.39767753776,1797.407022525418,1494.3641456439398,1801.4405544192382,0.20167659469101895,0.798323405308981
2009,2009-10,2009-08-23,Fulham,Chelsea,0.0,2.0,1559.6873317086097,1794.4431004722207,1554.3319662206418,1799.7984659601887,0.2677682743983946,0.7322317256016053
2009,2009-10,2009-08-23,West Ham,Tottenham,1.0,2.0,1558.9182283105636,1600.0097528355132,1548.3745353133318,1610.553445832745,0.5271846498615914,0.4728153501384086
2009,2009-10,2009-08-23,Burnley,Everton,1.0,0.0,1508.4438726083788,1633.9497031307878,1520.3072544809854,1622.0863212581812,0.40683090636966646,0.5931690936303335
2009,2009-10,2009-08-24,Liverpool,Aston Villa,1.0,3.0,1761.965167046216,1584.6301335185656,1746.0298235162923,1600.5654770484894,0.7967671764961893,0.20323282350381067
2009,2009-10,2009-08-29,Tottenham,Birmingham,2.0,1.0,1610.553445832745,1469.0658067772615,1615.3273145566536,1464.2919380533529,0.7613065638045686,0.23869343619543137
2009,2009-10,2009-08-29,Wolves,Hull,1.0,1.0,1484.095935990084,1445.083540930715,1481.3208517204048,1447.858625200394,0.638754213483963,0.361245786516037
2009,2009-10,2009-08-29,Blackburn,West Ham,0.0,0.0,1508.750677104054,1548.3745353133318,1508.164876066737,1548.9603363506487,0.5292900518658505,0.47070994813414946
2009,2009-10,2009-08-29,Bolton,Liverpool,2.0,3.0,1463.629850375964,1746.0298235162923,1459.279653238007,1750.3800206542492,0.2175098568978458,0.7824901431021543
2009,2009-10,2009-08-29,Chelsea,Burnley,3.0,0.0,1799.7984659601887,1520.3072544809854,1802.2802392879396,1517.8254811532345,0.8759113336124584,0.12408866638754157
2009,2009-10,2009-08-29,Man United,Arsenal,2.0,1.0,1801.4405544192382,1736.683469343705,1807.9965224166317,1730.1275013463114,0.6722016001303209,0.32779839986967907
2009,2009-10,2009-08-29,Stoke,Sunderland,1.0,0.0,1518.2896949027822,1443.5003771955207,1524.5937371346783,1437.1963349636246,0.6847978884051952,0.3152021115948048
2009,2009-10,2009-08-30,Everton,Wigan,2.0,1.0,1622.0863212581812,1494.3641456439398,1627.1541116047213,1489.2963552973997,0.746610482673,0.253389517327
2009,2009-10,2009-08-30,Portsmouth,Man City,0.0,1.0,1481.4086386659237,1554.793844981969,1471.7937053820579,1564.4087782658348,0.4807466641932972,0.5192533358067029
2009,2009-10,2009-08-30,Aston Villa,Fulham,2.0,0.0,1600.5654770484894,1554.3319662206418,1607.5996857524722,1547.297757516659,0.6482895648008593,0.3517104351991407
2009,2009-10,2009-09-12,Tottenham,Man United,1.0,3.0,1615.3273145566536,1807.9965224166317,1608.9704678447717,1814.3533691285136,0.3178423355940906,0.6821576644059094
2009,2009-10,2009-09-12,Wigan,West Ham,1.0,0.0,1489.2963552973997,1548.9603363506487,1499.2866838976931,1538.9700077503553,0.5004835699853245,0.4995164300146755
2009,2009-10,2009-09-12,Blackburn,Wolves,3.0,1.0,1508.164876066737,1481.3208517204048,1515.7160918217373,1473.7696359654044,0.6224392122499838,0.3775607877500162
2009,2009-10,2009-09-12,Liverpool,Burnley,4.0,0.0,1750.3800206542492,1517.8254811532345,1753.5111417962707,1514.694360011213,0.8434439428989262,0.1565560571010738
2009,2009-10,2009-09-12,Man City,Arsenal,4.0,2.0,1564.4087782658348,1730.1275013463114,1577.3610501204505,1717.1752294916957,0.35238640726921605,0.647613592730784
2009,2009-10,2009-09-12,Portsmouth,Bolton,2.0,3.0,1471.7937053820579,1459.279653238007,1459.7363698478134,1471.3369887722515,0.6028667767122193,0.39713322328778067
2009,2009-10,2009-09-12,Stoke,Chelsea,1.0,2.0,1524.5937371346783,1802.2802392879396,1520.1504722720338,1806.7235041505842,0.22216324313223293,0.7778367568677671
2009,2009-10,2009-09-12,Sunderland,Hull,4.0,1.0,1437.1963349636246,1447.858625200394,1445.7857505251459,1439.2692096388728,0.5705292219239425,0.4294707780760575
2009,2009-10,2009-09-13,Birmingham,Aston Villa,0.0,1.0,1464.2919380533529,1607.5996857524722,1456.6448077428768,1615.2468160629483,0.3823565155238082,0.6176434844761918
2009,2009-10,2009-09-13,Fulham,Everton,2.0,1.0,1547.297757516659,1627.1541116047213,1557.868647905177,1616.5832212162031,0.47145548057409004,0.52854451942591
2009,2009-10,2009-09-19,Hull,Birmingham,0.0,1.0,1439.2692096388728,1456.6448077428768,1428.0484989402778,1467.8655184414717,0.5610355349297487,0.43896446507025133
2009,2009-10,2009-09-19,West Ham,Liverpool,2.0,3.0,1538.9700077503553,1753.5111417962707,1533.1462025751264,1759.3349469714997,0.2911902587614448,0.7088097412385552
2009,2009-10,2009-09-19,Arsenal,Wigan,4.0,0.0,1717.1752294916957,1499.2866838976931,1720.5358261116905,1495.9260872776983,0.8319701690002547,0.16802983099974533
2009,2009-10,2009-09-19,Aston Villa,Portsmouth,2.0,0.0,1615.2468160629483,1459.7363698478134,1619.733524427468,1455.2496614832937,0.7756645817740102,0.2243354182259898
2009,2009-10,2009-09-19,Bolton,Stoke,1.0,1.0,1471.3369887722515,1520.1504722720338,1471.0151261597935,1520.4723348844918,0.5160931306228989,0.48390686937710115
2009,2009-10,2009-09-19,Burnley,Sunderland,3.0,1.0,1514.694360011213,1445.7857505251459,1521.1454473283286,1439.3346632080302,0.6774456341442121,0.3225543658557879
2009,2009-10,2009-09-20,Chelsea,Tottenham,3.0,0.0,1806.7235041505842,1608.9704678447717,1810.4207504059646,1605.2732215893914,0.8151376872309755,0.18486231276902454
2009,2009-10,2009-09-20,Everton,Blackburn,3.0,0.0,1616.5832212162031,1515.7160918217373,1622.257855658736,1510.0414573792045,0.7162682778733608,0.2837317221266392
2009,2009-10,2009-09-20,Man United,Man City,4.0,3.0,1814.3533691285136,1577.3610501204505,1817.4176157937843,1574.2968034551798,0.846787666736468,0.153212333263532
2009,2009-10,2009-09-20,Wolves,Fulham,2.0,1.0,1473.7696359654044,1557.868647905177,1484.4621510415898,1547.1761328289917,0.4653742461907322,0.5346257538092678
2009,2009-10,2009-09-26,Liverpool,Hull,6.0,1.0,1759.3349469714997,1428.0484989402778,1761.2377553888564,1426.145690522921,0.9048595791321601,0.09514042086783991
2009,2009-10,2009-09-26,Fulham,Arsenal,0.0,1.0,1547.1761328289917,1720.5358261116905,1540.3278340368063,1727.384124903876,0.3424149396092749,0.6575850603907252
2009,2009-10,2009-09-26,Birmingham,Bolton,1.0,2.0,1467.8655184414717,1471.0151261597935,1456.24368137273,1482.6369632285353,0.5810918534370952,0.41890814656290476
2009,2009-10,2009-09-26,Blackburn,Aston Villa,2.0,1.0,1510.0414573792045,1619.733524427468,1521.4620366599268,1608.3129451467457,0.4289710359638912,0.5710289640361088
2009,2009-10,2009-09-26,Stoke,Man United,0.0,2.0,1520.4723348844918,1817.4176157937843,1516.4004074988989,1821.4895431793773,0.20359636927964497,0.796403630720355
2009,2009-10,2009-09-26,Wigan,Chelsea,3.0,1.0,1495.9260872776983,1810.4207504059646,1512.1719782840712,1794.1748593995917,0.18770544968135616,0.8122945503186438
2009,2009-10,2009-09-26,Portsmouth,Everton,0.0,1.0,1455.2496614832937,1622.257855658736,1448.2357752441412,1629.2717418978884,0.3506943119576213,0.6493056880423786
2009,2009-10,2009-09-26,Tottenham,Burnley,5.0,0.0,1605.2732215893914,1521.1454473283286,1611.3475348544152,1515.0711340633047,0.6962843367488086,0.30371566325119137
2009,2009-10,2009-09-27,Sunderland,Wolves,5.0,2.0,1439.3346632080302,1484.4621510415898,1448.906859168571,1474.889955081049,0.5213902019729645,0.4786097980270355
2009,2009-10,2009-09-28,Man City,West Ham,3.0,1.0,1574.2968034551798,1533.1462025751264,1581.4650136814557,1525.9779923488504,0.6415894886862035,0.35841051131379653
2009,2009-10,2009-10-03,Bolton,Tottenham,2.0,2.0,1482.6369632285353,1611.3475348544152,1484.5892269304977,1609.3952711524528,0.4023868149018778,0.5976131850981222
2009,2009-10,2009-10-03,Burnley,Birmingham,2.0,1.0,1515.0711340633047,1456.24368137273,1521.7784016269388,1449.5364138090958,0.6646366218182909,0.33536337818170914
2009,2009-10,2009-10-03,Hull,Wigan,2.0,1.0,1426.145690522921,1512.1719782840712,1436.8933892631685,1501.4242795438238,0.4626150629876258,0.5373849370123742
2009,2009-10,2009-10-03,Man United,Sunderland,2.0,2.0,1821.4895431793773,1448.906859168571,1813.0205805536384,1457.3758217943098,0.9234481312869456,0.07655186871305442
2009,2009-10,2009-10-03,Wolves,Portsmouth,0.0,1.0,1474.889955081049,1448.2357752441412,1462.4463080261135,1460.6794222990768,0.6221823527467796,0.3778176472532204
2009,2009-10,2009-10-04,Arsenal,Blackburn,6.0,2.0,1727.384124903876,1521.4620366599268,1730.9417442467336,1517.9044173170691,0.8221190328571221,0.17788096714287793
2009,2009-10,2009-10-04,Chelsea,Liverpool,2.0,0.0,1794.1748593995917,1761.2377553888564,1801.561940244647,1753.850674543801,0.6306459577472366,0.36935404225276336
2009,2009-10,2009-10-04,Everton,Stoke,1.0,1.0,1629.2717418978884,1516.4004074988989,1624.6697521330968,1521.0023972636905,0.7300994882395799,0.26990051176042007
2009,2009-10,2009-10-04,West Ham,Fulham,2.0,2.0,1525.9779923488504,1540.3278340368063,1524.6715843834063,1541.6342420022504,0.5653203982722069,0.4346796017277931
2009,2009-10,2009-10-05,Aston Villa,Man City,1.0,1.0,1608.3129451467457,1581.4650136814557,1605.864055189583,1583.9139036386184,0.6224444978581343,0.37755550214186573
2009,2009-10,2009-10-17,Arsenal,Birmingham,3.0,1.0,1730.9417442467336,1449.5364138090958,1733.3996643347743,1447.078493721055,0.8771039955979675,0.12289600440203252
2009,2009-10,2009-10-17,Aston Villa,Chelsea,2.0,1.0,1605.864055189583,1801.561940244647,1619.5825695665685,1787.8434258676616,0.31407428115072944,0.6859257188492706
2009,2009-10,2009-10-17,Everton,Wolves,1.0,1.0,1624.6697521330968,1462.4463080261135,1619.0234093364254,1468.092650822785,0.7823171398335707,0.21768286016642935
2009,2009-10,2009-10-17,Man United,Bolton,2.0,1.0,1813.0205805536384,1484.5892269304977,1814.9518756629816,1482.6579318211545,0.9034352445328425,0.09656475546715748
2009,2009-10,2009-10-17,Portsmouth,Tottenham,1.0,2.0,1460.6794222990768,1609.3952711524528,1453.178784103557,1616.8959093479725,0.3750319097759877,0.6249680902240122
2009,2009-10,2009-10-17,Stoke,West Ham,2.0,1.0,1521.0023972636905,1524.6715843834063,1529.395125052267,1516.2788565948297,0.5803636105711686,0.4196363894288314
2009,2009-10,2009-10-17,Sunderland,Liverpool,1.0,0.0,1457.3758217943098,1753.850674543801,1473.2951055854808,1737.93139075263,0.2040358104414471,0.7959641895585529
2009,2009-10,2009-10-18,Blackburn,Burnley,3.0,2.0,1517.9044173170691,1521.7784016269388,1526.3028879110395,1513.3799310329684,0.5800764703014769,0.4199235296985231
2009,2009-10,2009-10-18,Wigan,Man City,1.0,1.0,1501.4242795438238,1583.9139036386184,1502.0706804005395,1583.2675027819027,0.46767995716421984,0.5323200428357802
2009,2009-10,2009-10-19,Fulham,Hull,2.0,0.0,1541.6342420022504,1436.8933892631685,1547.218679750304,1431.3089515151148,0.720778112597315,0.27922188740268505
2009,2009-10,2009-10-24,Birmingham,Sunderland,2.0,1.0,1447.078493721055,1473.2951055854808,1456.1091826425084,1464.2644166640275,0.5484655539273429,0.45153444607265714
2009,2009-10,2009-10-24,Burnley,Wigan,1.0,3.0,1513.3799310329684,1502.0706804005395,1501.355828301655,1514.0947831318529,0.601205136565675,0.398794863434325
2009,2009-10,2009-10-24,Chelsea,Blackburn,5.0,0.0,1787.8434258676616,1526.3028879110395,1790.5586863241106,1523.5876274545906,0.8642369771775481,0.1357630228224519
2009,2009-10,2009-10-24,Hull,Portsmouth,0.0,0.0,1431.3089515151148,1453.178784103557,1430.215862129059,1454.271873489613,0.5546544693027962,0.44534553069720384
2009,2009-10,2009-10-24,Tottenham,Stoke,0.0,1.0,1616.8959093479725,1529.395125052267,1602.8884154139796,1543.40261898626,0.7003746966996408,0.2996253033003592
2009,2009-10,2009-10-24,Wolves,Aston Villa,1.0,1.0,1468.092650822785,1619.5825695665685,1470.6667183951909,1617.0085019941625,0.3712966213797034,0.6287033786202967
2009,2009-10,2009-10-25,Bolton,Everton,3.0,2.0,1482.6579318211545,1619.0234093364254,1494.821182404518,1606.860158753062,0.3918374708318281,0.6081625291681718
2009,2009-10,2009-10-25,Liverpool,Man United,2.0,0.0,1737.93139075263,1814.9518756629816,1748.4208881671207,1804.462378248491,0.47552512927546825,0.5244748707245317
2009,2009-10,2009-10-25,Man City,Fulham,2.0,2.0,1583.2675027819027,1547.218679750304,1580.5713329432272,1549.9148495889797,0.6348084919337844,0.3651915080662156
2009,2009-10,2009-10-25,West Ham,Arsenal,2.0,2.0,1516.2788565948297,1733.3996643347743,1520.5161603191402,1729.1623606104638,0.2881348137844771,0.711865186215523
2009,2009-10,2009-10-31,Stoke,Wolves,2.0,2.0,1543.40261898626,1470.6667183951909,1539.7578010198124,1474.3115363616384,0.6822408983223811,0.3177591016776189
2009,2009-10,2009-10-31,Sunderland,West Ham,2.0,2.0,1464.2644166640275,1520.5161603191402,1464.156537359492,1520.6240396236758,0.5053939652267831,0.49460603477321685
2009,2009-10,2009-10-31,Arsenal,Tottenham,3.0,0.0,1729.1623606104638,1602.8884154139796,1734.2617589817064,1597.789017042737,0.7450300814378709,0.25496991856212914
2009,2009-10,2009-10-31,Bolton,Chelsea,0.0,4.0,1494.821182404518,1790.5586863241106,1490.726662229803,1794.6532064988255,0.2047260087357442,0.7952739912642558
